"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-26b",-0.333137995796104,8.97239177173913,-2.18573451740789,0.0294662996647772,0.128975442795008,-4.30398727332387
"hsa-miR-520e",0.0926366626379433,5.99866164673913,2.1800289191654,0.0298900443660324,0.129766534076921,-4.31610842287756
"hsa-miR-30c",-0.294635157908557,9.21670362771739,-2.15449623848967,0.0318513550084038,0.137166319149094,-4.36997270531436
"hsa-miR-363*",-0.0219709464004181,5.731401625,-2.15037773235006,0.0321778806789835,0.137463906260618,-4.37860327282807
"hsa-miR-130a",-0.243447600630585,10.7661866956522,-2.14226231536788,0.0328297280841388,0.13913551426135,-4.39556248727028
"hsa-miR-519b",-0.0284340570152297,5.77473335054348,-2.13232736591971,0.0336431517119951,0.140824165867973,-4.41623895922476
"hsa-miR-199a*",0.545204169994737,7.74285507880435,2.1307142120328,0.033776848792609,0.140824165867973,-4.41958738768386
"hsa-miR-195",-0.398013869416715,11.1858378016304,-2.12780254221799,0.0340193209681059,0.140824165867973,-4.42562489394463
"hsa-miR-9",-0.602943471623751,12.1084301983696,-2.1136679416134,0.0352177342721147,0.144663616163917,-4.45481932991102
"hsa-miR-582",-0.103259291644767,6.006451,-2.08496742572378,0.0377627736065556,0.153668436058339,-4.51351488329448
"hsa-miR-99b",0.235409417761431,8.06090411956522,2.08253566926469,0.0379854561043086,0.153668436058339,-4.51845208638776
"hcmv-miR-US5-1",0.0522754316868124,5.86899349728261,2.07625445284647,0.0385658391858031,0.153764895129089,-4.53117883005934
"hsa-let-7g",-0.264214262743026,11.1832513369565,-2.07604633111971,0.0385851984031796,0.153764895129089,-4.53159987534069
"hsa-miR-30d",-0.221093091171833,10.2495218396739,-2.06514292912723,0.0396110809670189,0.155693914678096,-4.55360060273239
"hsa-miR-345",-0.151073278770355,7.07359886684783,-2.06470902413321,0.0396523827644589,0.155693914678096,-4.55447378916409
"hsa-miR-609",-0.0745375228586376,5.83132020652174,-2.03688247580804,0.0423788255592483,0.165184619333128,-4.61009731607015
"hsa-miR-448",-0.0206381789280021,5.72134280706522,-2.02953390732815,0.043124866212275,0.166296259419866,-4.62466354110244
"hsa-miR-610",-0.197083809774045,7.02183501086957,-2.02795258496481,0.0432868540437479,0.166296259419866,-4.62779128732177
"hsa-miR-296",0.212295950341577,6.78053548097826,2.01589012378256,0.044539580151459,0.169886684291994,-4.65157157077533
"hsa-miR-767-5p",-0.0633396933788699,5.97269110054348,-2.0051422472786,0.0456815256687289,0.173006629128378,-4.6726433790522
"hsa-miR-27b",0.288380653441935,9.2795771875,1.99965263448832,0.0462742826861174,0.174017372918216,-4.6833635657669
"hsa-let-7f",-0.30371020704151,12.3859421086957,-1.97610276686221,0.0488914476231474,0.181789210750287,-4.72902581290359
"hsa-miR-25",0.288181315817132,9.83396813043478,1.97495779508061,0.0490218096405267,0.181789210750287,-4.73123237436744
"hsa-miR-484",-0.149463510772461,7.05699735326087,-1.96050622441031,0.0506925441840771,0.186688404098601,-4.75897548143982
"hsa-miR-630",0.50842086337363,8.01026109239131,1.94991182787877,0.0519475607304469,0.189641857817443,-4.77918714331566
"hsa-miR-523",0.0866378875459803,5.95512363043478,1.94674439283228,0.0523278062909801,0.189641857817443,-4.78520905565444
"hsa-miR-432",0.201464007619554,6.96863023641304,1.94482041485563,0.0525599156497782,0.189641857817443,-4.78886223326814
"hsa-miR-145",0.293377335522859,10.4903351548913,1.93286192395495,0.0540220497924201,0.193609225430553,-4.81148923938159
"hsa-miR-423",-0.0827556245402024,6.17020504076087,-1.91832471437475,0.0558452320368997,0.198809026051363,-4.83881140054416
"hsa-miR-422b",0.222177965317916,7.86795358695652,1.91453256196841,0.0563291990094356,0.199203922324759,-4.84590537880705
"hsa-miR-142-5p",0.266202045717297,7.80172492934783,1.91123420180827,0.0567529928284321,0.19938222480515,-4.8520644348843
"hsa-miR-302a*",-0.0243727017866568,5.77817172554348,-1.90304496766158,0.0578167266623693,0.20179171266474,-4.86731126193674
"hsa-miR-191*",0.107186561481875,6.02736221467391,1.89537790002214,0.0588276660800034,0.202173308050809,-4.88152774799898
"ebv-miR-BART7",0.150235151602738,6.47099861141304,1.89328008834982,0.0591068263106152,0.202173308050809,-4.88540776506811
"hsa-miR-649",-0.0206216797162346,5.75444927445652,-1.89224703714416,0.0592447018132716,0.202173308050809,-4.88731690170131
"hsa-miR-370",0.653788393326312,9.71721739945652,1.89078367597434,0.0594404669737397,0.202173308050809,-4.89001952689248
"ebv-miR-BART15",-0.0217333594324698,5.75416469021739,-1.88422091039636,0.0603250588519097,0.203883426752657,-4.90211483278361
"hsa-miR-132",0.21373500761955,7.90567564402174,1.87502136104612,0.0615834831835542,0.20682754729571,-4.91900036325636
"hsa-miR-199a",0.325858555438788,6.88236374456522,1.85462105877199,0.0644520449969565,0.215108700177342,-4.95615538937654
"hsa-miR-515-5p",-0.0192047898055669,5.72838427717391,-1.82621726241923,0.0686296238507763,0.227628690287668,-5.00722288276123
"hsa-miR-552",-0.0280838830793462,5.79066345380435,-1.82315942616652,0.0690923971180753,0.227749012722544,-5.01267447401675
"hsa-miR-23b",0.25967395980031,10.5486556548913,1.79844611549238,0.0729277309433029,0.237956937492066,-5.05640477290695
"hsa-miR-135a",-0.334887517603781,7.02245325,-1.79470661355514,0.0735230335189278,0.237956937492066,-5.06297077740547
"hsa-miR-193b",0.218639844193376,8.73378966576087,1.79468791614618,0.0735260200115935,0.237956937492066,-5.06300357352119
"hsa-miR-149",0.300778983184454,8.98331549456522,1.7672686354136,0.0780140353820472,0.250960812614537,-5.11073701398075
"hsa-miR-100",-0.2649641770888,10.7381120271739,-1.76057392036891,0.0791431984261576,0.253068670416576,-5.12228195387434
"hsa-miR-450",-0.117091432212296,6.13937250815217,-1.73556138533032,0.083480562977529,0.265348932321431,-5.16503455774762
"kshv-miR-K12-7",0.10638370651603,6.0541492201087,1.72897516968463,0.0846542639357047,0.265924218340823,-5.17619197039592
"hsa-miR-490",-0.0710353594324733,5.9646950923913,-1.72761436942225,0.0848984293879155,0.265924218340823,-5.17849204019327
"hsa-miR-483",-0.152293719390433,6.07309697826087,-1.72543809849297,0.0852901014050583,0.265924218340823,-5.1821667432197
"hcmv-miR-US25-1",0.0686727932212321,6.05254726358696,1.72342620436061,0.0856534935479805,0.265924218340823,-5.18555983778028
"hsa-miR-299-3p",0.169170505517608,6.55098086956522,1.71056133463456,0.0880069744714897,0.271651585940899,-5.20716459234061
"ebv-miR-BART18",-0.0276930780346776,5.75111898641304,-1.70283096172657,0.0894461632402442,0.273134616834465,-5.22007006695336
"hsa-miR-33",-0.258840240409887,7.59016154076087,-1.70112198654882,0.0897668836182729,0.273134616834465,-5.22291535245983
"hsa-miR-378",0.0466221279558576,5.92300348097826,1.69976665789361,0.0900218961851421,0.273134616834465,-5.22516985019236
"hsa-miR-125b",-0.27295926405675,13.4076392255435,-1.69303291911953,0.0912975793120424,0.275440154534636,-5.23634474963976
"hsa-miR-642",-0.0173656723594311,5.7312122201087,-1.68875145548184,0.092116248593429,0.276348745780287,-5.24342729886247
"hsa-miR-129",-0.226450032317389,6.66383337771739,-1.67333010989499,0.0951141893475086,0.283444933407536,-5.26879151984289
"hsa-miR-18a*",-0.0700727002101953,5.92509888315217,-1.67115522459955,0.0955432359800684,0.283444933407536,-5.27235022454701
"hsa-let-7a",-0.21245744403573,13.9406955434783,-1.66099310384675,0.0975686118825366,0.287854357708699,-5.28891782185486
"hsa-miR-542-5p",-0.156957449027843,6.53368364945652,-1.65737797187417,0.0982973859327678,0.288411011473066,-5.29478767630328
"hsa-miR-338",-0.497379191539672,9.40567588858696,-1.64913782316248,0.0999748340169822,0.291729843524965,-5.30812004467823
"hsa-miR-493-5p",0.0729645157645873,6.09367841576087,1.63436072180077,0.10304035374144,0.29904102661918,-5.3318650880858
"hsa-miR-422a",0.0743782246452991,6.1332081548913,1.61659059610427,0.106825664670302,0.30740479825782,-5.36014065475752
"ebv-miR-BART4",-0.0374186836573793,5.85785071195652,-1.61544435500463,0.107073581415645,0.30740479825782,-5.36195407761265
"hsa-miR-223",0.349094808985802,9.97115282880435,1.60750855802135,0.108802565262968,0.308313863325269,-5.37447421388857
"hsa-miR-181b",-0.196316944561225,9.94414025815217,-1.60650465992956,0.109022857252204,0.308313863325269,-5.37605371172366
"hsa-miR-591",-0.0168288778244845,5.74460424184783,-1.60000880526612,0.110456858184636,0.308313863325269,-5.38625054884186
"hsa-miR-138",-0.255409672622175,6.61326592934783,-1.59937720997107,0.110597081088316,0.308313863325269,-5.38723981986791
"hsa-miR-183",-0.27495125959012,6.4368779076087,-1.59903642432072,0.110672798831544,0.308313863325269,-5.38777343427509
"hsa-miR-18a",-0.174696388071457,7.83187637228261,-1.59821973566151,0.110854422768636,0.308313863325269,-5.3890517784222
"hsa-miR-182",-0.47722497792958,7.76034054891304,-1.55990885285052,0.119643072486724,0.329351103558886,-5.44829513150493
"hsa-miR-518b",0.0522661232264916,5.80804429076087,1.55914703244029,0.119823239409788,0.329351103558886,-5.44945882101278
"hsa-miR-421",-0.104220974513924,6.94240676358696,-1.55726746258392,0.120268661411953,0.329351103558886,-5.45232748687263
"hsa-miR-628",-0.0805361581713067,6.31302404891304,-1.55333774842348,0.121204133202187,0.330219424132489,-5.45831412404401
"hsa-miR-20b",-0.233225484760899,8.39556538858696,-1.54142192445821,0.124075671101411,0.336326946031237,-5.47637577421153
"hsa-miR-151",-0.14126262874408,8.02962182880435,-1.53312865139787,0.126105491301628,0.339392359022676,-5.48886545377828
"hsa-miR-615",-0.134440860746183,6.08527672826087,-1.53161935506686,0.126477676864256,0.339392359022676,-5.49113130285162
"kshv-miR-K12-9*",0.0333918507619595,5.82523532608696,1.52566032310043,0.127955541201978,0.341641295009281,-5.50005585080165
"hsa-miR-519e*",0.111844512874412,6.75928756521739,1.5191048566643,0.129596861288408,0.344302109094577,-5.50983397527245
"hsa-miR-365",0.143499637677355,7.08949312771739,1.51329605325536,0.131064911071131,0.346478527287049,-5.51846363978202
"hsa-miR-205",0.0367212997898045,6.00308995923913,1.50952376095687,0.132025190114638,0.34729779074491,-5.52405034241835
"hsa-miR-573",-0.0148170186547505,5.72214387228261,-1.50247573064554,0.133834001557369,0.350330180547231,-5.53445146273223
"ebv-miR-BART1-3p",-0.0273585223331549,5.75885908695652,-1.49809526019051,0.134967871293794,0.351574845223834,-5.54089171189587
"hsa-miR-122a",-0.0225981184971022,5.78446135597826,-1.48922891519775,0.137285692558745,0.353714088365692,-5.55387033668575
"hsa-miR-30a-5p",0.243448023121401,10.9310035652174,1.48921329729011,0.137289802384534,0.353714088365692,-5.55389313116045
"hsa-miR-555",-0.0155361918024122,5.737476875,-1.48736718930989,0.13777627411997,0.353714088365692,-5.55658587847624
"hsa-miR-553",-0.0178567359432504,5.74411601358696,-1.48443146728062,0.138552618894523,0.35400525593146,-5.56086114984102
"hsa-miR-335",0.237361946925907,7.73153060326087,1.47910544172323,0.139969706608718,0.354979958321994,-5.56859610161694
"hsa-miR-135b",0.149270794009462,6.13717845108696,1.47800602401499,0.140263616490526,0.354979958321994,-5.57018935858551
"hsa-miR-487a",0.147327624802943,6.87721835869565,1.47067577172759,0.142235428339005,0.357438810593315,-5.5807823129337
"ebv-miR-BART6-5p",-0.0148166487125589,5.7428372201087,-1.46942536242229,0.14257390759621,0.357438810593315,-5.58258408503181
"hsa-miR-199b",0.203366228849186,6.44827732880435,1.46691355052492,0.14325571781815,0.357469875303234,-5.58619889350974
"ebv-miR-BART16",-0.091764769574354,5.92530562228261,-1.45382135680717,0.146850216334868,0.363276462428363,-5.60494123455507
"hsa-miR-616",-0.0242146106148224,5.74307695652174,-1.45348564976995,0.14694328817327,0.363276462428363,-5.60541963773816
"hsa-miR-487b",0.208086380714658,8.73733288858696,1.44044737360911,0.150593185790397,0.370584153051024,-5.62391549727295
"hsa-miR-188",0.219045375459803,7.56627208967391,1.42801610444597,0.15413739865339,0.37629262491424,-5.64139683049886
"hsa-miR-382",0.099408365212831,6.59853470108696,1.42737373456119,0.154322256285053,0.37629262491424,-5.64229608529284
"hsa-miR-584",0.0856739172359449,6.42484633423913,1.42330370090183,0.155497441060462,0.377434697846757,-5.64798443509016
