NS	X7	X10	X12	X24	X26	X34	X35	X36	X40	X43	X63	X66	X69	X71	X79	X83	X91	X102	X106	X112	X115	X119	X121	X122	X176	X182	X183	X185	X188	X190	X192	X194	X195	X204	X209	X213	X219	X221	X224	X227	X231	X232	X233	X237	X239	X241	X246	X247	X249	X250	X252	X256	X257	X258	X261	X264	X269	X271	X272	X273	X275	X278	X282	X283	X285	X293	X132	X138	X141	X151	X155	X160	X169	X174
hsa-miR-1203	2.032244999	1.655311493	1.457041559	2.062884249	1.484336866	1.670110386	2.24942128	1.18736633	1.765637921	1.873615414	1.710120935	1.324254117	1.835061503	1.224574201	1.543899895	0.762657202	1.577688793	1.467798654	1.624330677	1.106164102	0.857544611	1.591146274	1.576596134	1.567051831	1.844529759	2.065201086	1.649312789	2.011927017	1.871658347	1.789111351	1.793388877	1.733858545	1.58454467	1.971337145	1.150332285	1.11719505	1.551080002	1.703005945	1.502925995	2.285676104	1.668972419	1.701002003	1.831916862	0.967587979	1.994201911	1.741776584	1.931761348	1.893841138	1.978538537	1.894523459	2.076854009	1.207942948	1.815488216	1.466878312	1.585073261	2.090710597	1.890109256	1.720070005	1.461386117	1.729480156	1.853084469	1.634094685	1.73784728	1.679217667	1.381776021	0.817729919	1.686880469	1.475458434	1.143372787	1.276238581	1.251718153	0.84077566	1.327524614	0.93434943
hsa-miR-1204	-0.77166489	-0.270423854	-0.59903769	0.037418559	-0.425042883	-0.36977717	-0.216519195	-0.123222388	0.155765628	-0.085029002	0.030997464	0.578160399	0.2036614	-0.522990406	0.095660156	0.021138019	-0.002605099	-0.081562821	0.470094979	-0.313871078	0.399065424	-0.210805573	-0.086024735	-0.533335439	-0.040552222	0.19778711	-0.383410055	-0.828818711	0.991021198	0.774005581	0.743454206	-0.059868664	0.119583517	0.65105552	-0.316751982	-0.180068518	0.176876424	-0.347932931	0.918704664	0.633532484	0.372069211	0.187585811	-0.699416821	0.333563562	-0.683451723	-0.415846276	0.116570388	0.233837613	-0.645702293	-0.251159608	0.397456243	-0.173340423	0.251740585	-0.089097449	-0.447557841	-0.274151347	-0.507716559	-0.242722495	0.40093953	0.238639971	0.206770606	0.155961355	0.079795744	0.258204698	0.179882955	0.190617148	0.231016247	-0.281495075	0.079944619	0.282201	-0.213142496	-0.150803192	0.104665222	0.522815015
hsa-miR-1205	0.325200886	0.359535571	-0.069502735	0.198291807	0.089448587	0.286829815	0.216875657	-0.037270605	0.397672487	-0.118206451	0.09671076	0.114462294	0.259821106	0.019388604	0.331839749	-0.050584274	-0.273597404	-0.071771672	-0.239277822	-0.651171986	0.014815428	-0.800384742	-0.443783423	0.174305221	-0.584436383	-0.149589	0.441756636	0.622436083	0.853983595	0.835723029	-0.013514134	0.64719726	0.146347029	-0.067993271	0.348570569	0.174212789	0.211805848	0.204513717	-0.11661817	0.044985665	0.039224293	0.314247779	0.552260908	1.012058418	0.068799936	0.524921281	0.284913221	0.340535438	0.682677281	0.658216684	0.393683488	-0.397686215	0.288527133	0.558531766	0.80904904	0.482041281	0.401238302	0.468122036	0.531423525	-0.145420005	0.105019174	-0.045852915	0.298089276	0.325528291	0.018775301	0.359313649	0.321050077	-0.376298342	-0.229774216	-0.415313274	0.187768343	0.278958062	0.006833553	-0.140575884
hsa-miR-1206	0.633197727	0.661286357	0.387858767	0.837705251	0.679294872	1.219126997	0.946682148	0.839650809	0.644795109	0.833740301	0.534908177	0.648424645	0.745673979	0.518252573	0.201402889	0.501968458	0.745397549	0.561263511	0.863346621	0.693710577	0.395351163	1.033259586	0.358693656	0.3629172	0.474528325	1.121273507	0.828322599	0.579638638	-0.217393127	0.60688885	0.705460516	0.741350779	0.558801036	0.838914572	0.786385021	0.286802149	0.783241832	0.938781878	0.687929527	0.40694551	0.546804816	0.61178817	0.946103308	0.608105309	0.521460995	0.9098877	0.623423393	-0.134106714	0.845707047	0.904933261	-0.072936601	0.590900962	0.882640039	0.500171971	0.904801939	0.471481109	0.766586837	0.533104487	0.613390573	0.812039349	0.654969017	0.712700145	0.211171356	1.220616621	0.35050185	-0.180562581	0.718866743	0.605349902	-0.148209604	0.366774897	0.200980984	0.616741134	0.421340595	0.446205033
hsa-miR-122-5p	-4.501626849	-4.5023656	-0.605212533	-4.460747846	-4.436054303	-4.784965035	-4.985862303	-1.425806765	-4.519647722	-5.216948748	-2.038220552	-1.546405177	-3.413181318	-3.724886473	-3.213647924	-3.248380384	-2.931786131	-2.40516871	-3.896943067	-1.95306777	-3.181262014	-3.461878975	-3.040832097	-2.991985615	-4.925024668	-5.1724026	-1.09395372	-5.155531928	-5.84347985	-5.00348481	-4.854122148	-1.223636984	-3.83771025	-2.56744865	0.436608841	-2.339484462	0.080923768	-4.848833924	-5.892422614	-5.694958705	-5.002478298	-5.290388944	-5.006587228	-0.158669249	-5.108064466	-4.863604998	-4.474801031	-5.67503651	-5.208887841	-4.984629959	-4.499576529	-4.599195108	-4.050511136	-1.647193198	-4.998131532	-4.832993872	-4.354455623	-4.779280611	-3.148847938	-3.875816417	-5.195994384	-4.913496608	-3.906139486	-4.206954182	-3.696723349	-4.878896047	-4.997159153	-3.21678062	-3.47268096	-3.37448567	-3.3517163	-4.523271464	-3.804650888	-3.318057813
hsa-miR-1224-3p	1.224079595	0.680611908	0.6670391	0.900772661	-0.277167789	0.327532845	0.137906532	0.630107003	0.808447574	0.331178881	0.844148946	0.146147121	0.933521773	0.241405012	0.692461499	0.821925998	0.267871165	0.888136521	0.502191165	0.794809463	0.351035478	1.140603498	0.610190639	0.137691027	0.783482836	0.355483633	0.578865068	0.428386882	0.479110125	1.424925299	-0.441699183	0.477754068	0.739411455	0.453745292	1.166747592	-0.132028487	1.196784834	1.456499924	0.650035949	0.303016114	0.558425111	0.398589223	0.91538382	0.952391708	0.694098396	0.533253158	0.455533106	0.703060902	-0.333836058	0.679589658	0.751038417	0.851929338	-0.31625306	1.068445686	1.651850473	0.499584484	0.536133295	0.24652147	0.603651529	-0.337015314	0.7643342	0.214329902	-0.47884982	0.422811408	0.654988102	0.465965381	0.339726093	0.965702315	0.60356609	-0.010867189	0.533898623	0.194027763	1.154304261	0.937236141
hsa-miR-1224-5p	0.158710554	0.803944104	0.207121303	-0.063489267	0.601244864	0.112843568	0.678691673	-0.06392331	0.524639484	-0.013970601	0.208775955	1.048262505	-0.225317735	-0.050194494	-0.157437866	0.387438184	0.23625636	0.185035706	0.931571427	-0.308978558	0.32574552	-0.247439756	-0.121952704	-0.008793459	0.356767872	0.647741942	0.329927561	0.721105187	0.588035349	0.456617609	1.109600569	-0.095835203	-0.729111382	0.115152717	0.038832463	0.17199997	-0.310629948	1.101548746	0.353486185	0.442622497	0.428230407	0.830427796	0.889293385	-0.238688678	0.289246299	0.443792222	0.490640292	0.080784715	0.315758317	0.311197511	0.576922196	0.588291162	0.244735179	0.433155689	0.70943305	-0.62649161	0.395114679	0.297074313	0.631048956	0.327504976	0.192970806	0.15941688	0.057349591	0.626068573	0.51697923	0.023291691	0.15820234	0.106669912	0.912389802	0.419837706	-0.100788925	-0.318988095	0.20636583	0.848492259
hsa-miR-1226-3p	0.494480404	0.650961305	0.439247051	0.5421354	0.612520143	0.809331259	0.238891868	0.334032835	0.217224733	0.151649101	0.132673842	0.500721419	0.656402738	0.611021086	0.003617679	0.23481548	-0.178459581	0.225273737	0.437408038	0.26739717	0.39883387	0.368470827	-9.66E-05	0.006486398	0.715632896	-0.260270214	0.103006081	0.318947542	-0.673639722	0.180266769	0.699479345	0.287175329	0.459581004	0.321535525	0.130447118	0.106193735	0.328334925	0.336679376	-0.424296767	0.013443497	0.469869335	0.287140741	0.4321165	0.099405815	0.479370051	0.715385409	0.448942376	0.162772809	0.305884727	0.447747995	0.240769139	0.66346664	0.51782242	0.618725173	0.097566972	0.383619323	0.581626779	0.509578856	0.162188154	0.591927839	-0.006484943	-0.05975414	0.555555704	0.645271396	0.327037609	0.347812821	0.986890276	0.319624708	0.117489582	0.14475523	0.332009148	0.67365414	-0.386432371	0.477193651
hsa-miR-1228-3p	0.961914733	1.117234878	-0.063668916	0.602743429	1.086447242	1.057413348	1.003885755	0.428417007	0.689540207	0.855450245	0.697656544	0.776126196	0.877594019	1.442966994	0.530873575	0.791168401	1.270156713	0.544232087	1.089791998	1.46699557	0.666085814	1.320721342	1.27760348	1.032212551	0.888524329	0.096799582	1.193415429	0.999958055	1.171593756	-0.052650311	1.024267768	1.182112118	0.884151266	1.226503037	1.093251398	0.851786108	0.871545796	0.893749577	0.952293549	1.174015689	1.090391754	0.824952888	1.602974532	0.73741389	0.906565742	1.444827325	0.861569451	0.832773283	1.462715213	1.099990871	1.151278636	0.736754003	1.248831566	0.885857437	1.220531959	0.765117421	0.948620657	1.412165078	1.132597116	-0.258789744	1.28181013	0.490994087	0.776722525	1.103033014	1.363223773	1.03246169	1.124631176	0.821494018	1.03774485	0.988198396	1.456046513	0.451202033	1.219848522	0.996805934
hsa-miR-1233-3p	-0.484443991	-0.871470266	-0.503552028	-1.054993365	-1.137983407	-0.791586512	-0.593920256	-1.322818156	-0.838338995	-0.818344217	-1.148447688	-1.146843152	-1.070504302	-0.856769603	-1.411848098	-1.380407881	-0.116076088	-1.519410439	-1.783689258	-0.899388991	-0.583990057	-1.079079569	-1.12823789	-1.13840247	-0.837181503	-0.841791003	-0.645183167	-1.554183063	-1.447677417	-2.992976761	-0.254217868	-0.932123789	-1.086760923	-0.811049589	-1.377945802	-0.608872889	-1.380794245	-1.268327306	-1.404165406	-1.257029253	-1.518887498	-0.777459039	-0.882920926	-1.826131747	-0.272092119	-0.5643187	-1.391298847	-1.554246214	-1.162717483	-1.110006918	-0.699082721	-1.805037655	-0.509790631	-0.67356372	-1.50561921	-1.669925353	-0.637870277	-1.237098383	-1.070291659	-1.584454554	-0.689661223	-1.409460957	-1.231731576	-0.586971647	-0.674796171	-1.027744104	-0.262305072	-0.863133486	-1.432102087	-0.974782697	-0.718922788	-1.88709945	-1.360273312	-0.203524679
hsa-miR-1234-3p	0.339657591	0.321030098	0.210053125	0.199136734	-0.065343314	-0.124601774	-0.225956463	0.180689534	0.211081442	0.012381989	0.482570793	-0.205210186	-0.013705806	-0.273586363	0.087227141	-0.047059179	-0.273035824	0.558136549	0.109339752	0.643223016	0.211387112	0.193345834	-0.686259581	0.102334922	-0.034509663	-0.348022284	0.171300184	0.056107235	0.433499431	-0.070193062	0.128212282	0.050735449	0.033166677	0.494436233	0.409491737	0.251174898	-0.295283917	0.552043063	0.081416196	-0.026944578	0.110374319	0.370694601	-0.163428149	0.379212493	0.108864379	0.134389311	0.0417045	0.605760081	-0.097096401	-0.019486569	-0.153737764	0.113733914	-0.360596656	0.369033317	-0.017179117	0.154494683	-0.155117062	-0.196771173	-0.314870354	0.130477481	0.172856419	0.306705855	-0.486928457	0.210049729	-0.09750805	-0.2340731	0.246790265	0.469747562	-0.029967395	0.564098454	-0.199960232	-0.161947617	0.094954738	0.270231877
hsa-miR-1236-3p	1.330178941	0.891815418	1.485002474	1.273205726	1.669489791	1.246684158	1.124269605	1.670381902	1.296613848	1.282506247	1.363075827	0.944013924	0.929495644	0.86117603	1.175524871	0.969052359	1.529307427	1.356017011	0.846813719	1.113567108	1.176102953	0.390573903	0.763264587	0.945865921	1.470232027	0.859415506	1.330316017	1.058924297	1.034868003	0.892752717	1.287857644	1.083068216	1.015367352	1.210602742	1.392829787	1.029656313	1.231097689	1.196596796	1.184854898	1.453595804	1.228957133	0.682961543	0.801789053	1.006470927	1.149862753	1.728506932	1.405006712	0.959859019	1.444741711	1.249678595	1.010556631	1.421985283	0.472462994	0.889487883	1.508435714	1.204502919	1.586019357	1.029659208	1.464712155	0.589636836	1.143719467	0.943465843	0.517715417	1.37393113	1.199718579	1.04804395	0.908010935	1.020238978	1.075570348	1.131095826	1.011468914	0.824698438	1.138407424	1.009250625
hsa-miR-124-3p	2.179792037	1.473284389	1.89769938	1.81776397	2.532323247	1.867575617	1.956243131	1.984284806	2.084330902	1.478229926	1.5776532	1.591942873	1.308217309	1.335861985	2.141928601	2.106286007	2.491444101	2.381362819	2.044032286	1.937496386	1.645527757	2.249250754	2.030435872	1.079597113	1.347883453	1.694095255	2.267080636	2.205331001	1.876409104	1.778582641	2.064154509	2.409079166	1.477647569	2.0609901	1.59422752	0.617316084	0.276713171	1.677444896	1.939549044	2.140496712	1.743410482	2.013702819	2.13663858	1.548843764	2.038321269	0.89093828	1.688116983	1.492460136	2.530224621	2.080750343	1.749960973	1.401194171	2.376664897	1.186760423	2.446118869	1.84259431	1.84850184	1.999370074	2.097646797	2.199706357	2.325140531	2.293931965	1.911448744	1.971846905	2.065044478	2.122297023	1.244960127	2.142565359	1.915480824	1.872774755	2.783170455	2.296116641	2.302867909	1.945608678
hsa-miR-1244	-0.720871562	-0.598674961	-1.396747454	-0.960737267	-1.666215615	-1.052503446	-1.354901168	0.075778409	-1.214076171	-1.102706522	-0.864029769	-0.724118091	-0.793852809	-0.404235798	-0.72485624	-0.097503996	-0.968239328	-0.529161567	-0.513874979	-1.318602695	-0.352862523	-0.689565968	-0.228819589	-0.296244275	0.289131563	-1.149501851	-1.458132129	-1.916446288	-2.140679902	-1.817896542	-2.064434185	-1.631806878	-1.087536858	-1.459872497	-1.504588175	-1.45465441	-1.319563784	-1.477193243	-1.351056958	-1.278696826	-1.608598709	-1.565772331	-1.891645614	-1.437092358	-1.167100702	-1.291799189	-1.198883563	-1.171138657	-0.950619875	-1.710911793	-1.369752883	-1.68924204	-1.747962055	-1.868990189	-1.236232919	-1.640181548	-1.335263377	-1.747171712	-1.357573667	-1.02533962	-1.73723762	-1.3754938	-1.312181366	-0.745457735	-1.913768022	-1.406406002	-0.101016854	-0.513444461	-0.163815601	0.582753097	0.395673032	1.172213384	1.042775764	0.161773331
hsa-miR-1245a	0.492696566	0.073515374	0.662698176	0.006343073	0.712424356	0.100168048	0.299079375	0.943864095	-0.022034777	0.616201439	0.358417398	0.474666345	0.445899497	0.308464536	0.385665409	0.797151185	0.91354717	0.234962813	0.603157624	0.062933857	0.438943982	0.752912342	0.825140942	0.12616614	0.443480712	0.375829481	0.699255478	0.217208629	-0.152303797	0.212043125	0.606578253	0.796914744	0.073001028	-1.077721803	0.144842529	-1.004141062	0.485408562	0.633726184	-0.540520734	0.256410627	0.482836134	0.547619476	-0.002883027	-0.417356032	-0.353102614	0.594614236	1.239165257	0.44724825	0.701510361	0.153772257	-0.156425574	0.129324217	0.088616541	-0.031896813	-0.035919146	-0.126161636	0.041912779	0.774889364	0.4546585	0.381568591	0.321913908	0.639720359	-1.42124306	0.491513759	0.533069974	0.174644943	0.284727244	0.624801203	0.943568545	0.4413372	0.935917281	0.417846064	1.225959839	0.546145204
hsa-miR-1245b-3p	-0.47825763	-0.054718911	0.084259193	-0.033084521	0.16855749	0.340904816	-0.483111344	0.094864897	0.504527356	-0.238423055	0.489846021	0.397859375	0.700154942	-0.210194212	0.093732533	-2.007100053	-0.055531857	0.38677848	-0.565710882	-0.088038918	0.740023665	0.32247242	0.012498363	0.184842151	-1.019657256	-0.0750576	0.813938526	-0.034956419	0.186114265	0.482813007	0.547316303	0.210720565	0.337058838	-0.14190561	0.111929345	0.066218554	-0.309168806	-0.138541543	0.449862031	0.428020617	0.328563307	0.191745205	-0.605404856	0.653451489	0.03126978	0.465185216	0.290730557	0.016003076	0.197233716	0.461686574	0.211404201	0.482333355	0.062208738	0.684128585	0.377023927	0.721571752	-0.109223742	0.498986677	0.556954142	-0.031736571	0.533054381	0.370470556	0.660213246	0.257224082	0.616888297	-0.116316863	-0.573123264	-0.137832921	0.41268701	-0.006671185	0.494872741	-0.120970728	0.024377761	-0.76203934
hsa-miR-1245b-5p	-0.237565284	-0.691370947	0.101505924	-0.117116461	-0.602535393	-0.040025596	-0.326182556	-0.390853362	0.453881617	-0.203929239	-0.551208255	0.084320473	-0.06836497	-0.24430063	-0.376053835	-0.11302867	-0.254301796	-0.316894634	-0.462121288	0.462772345	0.357141566	0.070082767	-0.431780113	0.476059754	-0.358616054	-0.818507843	-0.025772725	-0.266696946	0.129524731	-0.428300573	-0.21283133	0.19325116	0.173926809	0.009580093	-0.085839941	0.161469243	-0.57192374	-0.391930434	-1.730825534	-0.032709821	-0.087449083	-0.078880524	-0.700917299	-0.02651233	-0.753535084	-0.600994118	-0.206672971	-0.008229643	-0.012332895	-0.985806043	-0.213181489	-0.449643309	0.034817206	0.018247235	-0.761583668	-0.476391818	-0.257714167	-0.159161138	-0.19978771	-0.378071252	-0.128307666	0.134185495	-0.187972593	0.1228291	0.125718808	-0.861213004	-0.207734797	0.335331656	0.517960673	0.156502065	-0.29379352	-0.135789012	0.084632659	0.193273139
hsa-miR-1246	-3.248251294	-3.032606535	-3.537902088	-3.048870328	-3.238862028	-3.166829705	-3.225236176	-3.40829526	-2.512645266	-2.831827545	-3.25283884	-3.107593513	-3.176474532	-3.063177159	-3.213738344	-2.871907881	-2.979691588	-3.247289787	-3.189179916	-2.440688083	-3.002572281	-3.066073433	-3.122480525	-3.566083301	-3.14018279	-2.603715179	-2.5783109	-2.430863666	-1.965428297	-2.556007727	-2.171500671	-2.37915991	-2.419386322	-2.554231403	-2.554339539	-2.118578255	-2.681309097	-2.739436112	-2.321559047	-2.805426325	-3.062772573	-2.498140557	-2.251501098	-2.540222116	-3.196506284	-2.67789996	-2.838787258	-2.391272349	-2.673927623	-2.644863701	-2.466093504	-2.702977201	-2.310804934	-2.385657145	-2.38148182	-2.57411161	-2.434928609	-2.806673333	-2.787480027	-1.818304971	-2.202672478	-2.602480223	-2.597252384	-2.212027637	-2.642613579	-2.510607071	-3.900301824	-4.140266961	-0.889097923	0.515274623	-1.35783875	-3.228034143	-2.253023349	-2.232501078
hsa-miR-1247-5p	-2.369234994	-1.915502599	-2.677440094	-3.141068695	-2.334476344	-2.433175989	-3.07179453	-2.138557687	-2.646195454	-2.54697778	-3.389146149	-2.905153856	-2.103688742	-2.037206334	-2.331007222	-2.554556537	-2.342904517	-1.126018282	-2.783590138	-1.66776615	-2.316208084	-1.78859208	-1.672705143	-3.077191611	-1.600732434	-1.897741755	-3.078119346	-2.553987895	-3.244238191	-2.5742994	-2.693718012	-2.194046342	-2.498082057	-2.873077944	-3.317517197	-2.24048974	-2.939311596	-2.125570419	-2.264640128	-4.048682255	-2.943839848	-2.614094308	-3.163391835	-2.655854447	-2.313554763	-2.251684637	-2.919625863	-3.634344981	-2.67868006	-2.296220223	-1.979952457	-2.466619977	-2.690146145	-2.275149272	-2.652078189	-2.217263654	-2.167687924	-1.995812811	-3.202654571	-2.445538935	-2.155712505	-2.05999649	-2.517666851	-2.89271854	-2.884746272	-2.692004033	-2.85914029	-2.931175989	-2.905561992	-2.684790477	-3.658415016	-2.345042988	-2.634217125	-4.967378079
hsa-miR-1248	-0.161086807	-0.0542279	-0.304175442	-0.717993368	-0.725895379	-0.569873129	-0.483164981	0.176345397	-0.289658624	-0.299782211	-0.119374498	0.201751338	-0.244737257	-0.498226351	0.064053736	-0.820902932	-1.182788395	-1.232061185	-0.061535988	-0.277035112	-1.621612931	-0.558925238	-0.332268824	-0.233796512	0.585847132	-0.457332143	0.114784376	-0.015365665	0.11864598	0.150708852	0.429109327	-0.897560381	-0.109256882	0.588330447	-0.035607627	-0.414018789	0.282913505	-0.094751253	0.469540157	0.160325844	-0.266358309	-1.017381176	0.087062635	0.220560934	-0.078842695	0.119715001	-1.225248785	0.02287095	-0.179702622	-0.906482299	-0.03895967	-0.043218373	-0.21579131	0.083077925	-0.050083755	-1.114638456	-0.403523417	-0.341810412	-0.380625592	0.273233601	-0.56314674	-0.374254434	0.323678376	0.104433937	-0.776870928	-0.613893651	0.034256278	-0.195891586	-0.570997578	-0.321586506	-0.068686727	-0.045488822	0.458864274	-0.372812512
hsa-miR-1249-3p	-0.712155382	-0.658053363	-0.726967771	-0.555898078	-0.738795049	-0.600444392	-0.572227631	-0.495687453	-0.247389869	-0.045520838	0.315377435	-0.395570218	-0.703868842	-1.335257635	-0.4106035	0.210375438	-0.568567279	-0.979367119	-0.138066341	-0.328733552	-0.852888756	-0.412294508	-0.404164534	-0.476921333	-1.428251122	-0.660089378	-0.085666603	-0.795793835	-0.300584054	-0.816493393	-0.651316212	-0.640374119	-0.378011558	-1.107392793	-0.462058011	-0.832172547	-0.858250436	-0.532687003	-1.364859973	-1.718855226	-0.797883274	-0.673378595	-0.518329164	-1.065812398	-0.785816643	-0.320989904	-0.403868716	-0.268257892	-1.460242007	-0.625466413	-1.048852745	-0.23030901	0.053327357	-0.420934752	-0.241310237	-0.631067413	-0.137665551	-0.274881737	-0.152972719	-0.882963245	-1.11204996	-0.572481212	0.12887125	-0.268989501	-1.719634901	-0.547923375	-0.186004549	-0.057562672	-0.241655453	0.350624339	-0.39791551	-0.445129609	0.301392771	0.317904691
