"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-132-3p",0.0548204951008403,0.773594970744444,0.534389103558516,0.59438807509902,0.987190060129983,-5.04633896822007
"hsa-miR-767-3p",-0.0494990380514705,-0.836526900222222,-0.533587746393954,0.594940222847865,0.987190060129983,-5.0466255454519
"hsa-miR-4461",-0.053743018169117,1.6171671179,-0.527067554814758,0.599441562216228,0.987190060129983,-5.0489414106232
"hsa-miR-425-5p",0.0834093277142856,-1.04510241624444,0.526475873451825,0.599850815896969,0.987190060129983,-5.04915016863991
"hsa-miR-337-3p",-0.0488590354989491,1.14903507305556,-0.524411012723937,0.601280043305071,0.987190060129983,-5.04987687427347
"hsa-miR-372-3p",0.03887890227416,1.839488474,0.52227312754946,0.602761460391269,0.987190060129983,-5.05062629542734
"hsa-miR-29a-3p",-0.0557900646743699,1.07208161316667,-0.518144128268995,0.605627309915346,0.987190060129983,-5.05206509149075
"hsa-miR-516a-5p",-0.0396370312794119,-0.745008228344444,-0.517918071397258,0.60578439010097,0.987190060129983,-5.0521435364355
"hsa-miR-873-3p",0.052051262068277,0.730324616311111,0.517603805306393,0.606002795048218,0.987190060129983,-5.05225253480872
"hsa-miR-1827",0.036568511090336,0.805323006177778,0.516378450389067,0.606854719729216,0.987190060129983,-5.05267690347191
